Lexical_Feature,Criterion,Category,Correlation_Trend,Significant_Changes_raw,Alpha_raw,N_Eligible_Comparisons_raw,Significant_Changes_bonf_full_vs_rest,Alpha_bonf_full_vs_rest,N_Eligible_Comparisons_bonf_full_vs_rest,Significant_Changes_bonf_parts_only,Alpha_bonf_parts_only,N_Eligible_Comparisons_bonf_parts_only,Significant_Changes_bonf_all,Alpha_bonf_all,N_Eligible_Comparisons_bonf_all
polysyndeton_count,La conclusion,transitions,"full:0.12 (p=0.255) → beginning:-0.03 (p=0.789) ↓, middle:0.22 (p=0.036) ↑, end:0.12 (p=0.254) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Persuasivité,transitions,"full:0.06 (p=0.548) → beginning:0.03 (p=0.812) ↓, middle:0.14 (p=0.188) ↑, end:-0.04 (p=0.680) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Clarté du Langage,transitions,"full:0.00 (p=0.971) → beginning:-0.10 (p=0.330) ↓, middle:0.14 (p=0.203) ↑, end:-0.02 (p=0.849) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Créativité du discours,transitions,"full:-0.08 (p=0.477) → beginning:-0.11 (p=0.313) ↓, middle:-0.03 (p=0.781) ↑, end:-0.03 (p=0.747) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Global,transitions,"full:0.03 (p=0.760) → beginning:0.00 (p=0.987) ↓, middle:-0.05 (p=0.640) ↓, end:0.02 (p=0.838) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Présentation du Sujet,transitions,"full:0.22 (p=0.034) → beginning:0.09 (p=0.406) ↓, middle:0.09 (p=0.378) ↓, end:0.28 (p=0.007) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Structure,transitions,"full:0.29 (p=0.006) → beginning:0.25 (p=0.018) ↓, middle:0.14 (p=0.193) ↓, end:0.29 (p=0.006) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Niveau de Langue,transitions,"full:0.26 (p=0.015) → beginning:0.24 (p=0.023) ↓, middle:0.12 (p=0.248) ↓, end:0.14 (p=0.203) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Voix Passive,transitions,"full:0.13 (p=0.222) → beginning:0.15 (p=0.166) ↑, middle:0.01 (p=0.937) ↓, end:0.15 (p=0.149) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Concision,transitions,"full:0.36 (p=0.000) → beginning:0.25 (p=0.017) ↓, middle:0.20 (p=0.056) ↓, end:0.34 (p=0.001) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Redondance,transitions,"full:0.34 (p=0.001) → beginning:0.27 (p=0.010) ↓, middle:0.21 (p=0.050) ↓, end:0.31 (p=0.003) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Langage Négatif,transitions,"full:-0.24 (p=0.021) → beginning:-0.16 (p=0.145) ↑, middle:-0.06 (p=0.580) ↑, end:-0.21 (p=0.048) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Métaphore,transitions,"full:0.17 (p=0.100) → beginning:0.19 (p=0.075) ↑, middle:0.17 (p=0.113) ↓, end:0.12 (p=0.241) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Discours,transitions,"full:0.23 (p=0.029) → beginning:0.14 (p=0.187) ↓, middle:0.27 (p=0.010) ↑, end:0.15 (p=0.154) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,L'introduction,transitions,"full:0.18 (p=0.094) → beginning:0.13 (p=0.225) ↓, middle:0.04 (p=0.705) ↓, end:0.18 (p=0.093) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,La conclusion,transitions,"full:0.15 (p=0.148) → beginning:0.17 (p=0.113) ↑, middle:0.05 (p=0.669) ↓, end:0.05 (p=0.638) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Persuasivité,transitions,"full:0.31 (p=0.003) → beginning:0.30 (p=0.004) ↓, middle:0.18 (p=0.099) ↓, end:0.16 (p=0.143) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Clarté du Langage,transitions,"full:0.32 (p=0.002) → beginning:0.27 (p=0.010) ↓, middle:0.21 (p=0.050) ↓, end:0.15 (p=0.160) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Créativité du discours,transitions,"full:0.23 (p=0.026) → beginning:0.22 (p=0.038) ↓, middle:0.21 (p=0.050) ↓, end:0.09 (p=0.411) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
asyndeton_count,Global,transitions,"full:0.24 (p=0.025) → beginning:0.21 (p=0.043) ↓, middle:0.04 (p=0.740) ↓, end:0.16 (p=0.130) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Présentation du Sujet,storytelling,"full:-0.12 (p=0.254) → beginning:-0.28 (p=0.008) ↓, middle:0.08 (p=0.473) ↑, end:-0.01 (p=0.960) ↑",beginning_vs_middle,0.05,6,,0.01667,3,beginning_vs_middle,0.01667,3,,0.00833,6
narrative_words,Structure,storytelling,"full:0.00 (p=0.998) → beginning:-0.12 (p=0.274) ↓, middle:0.10 (p=0.362) ↑, end:0.02 (p=0.882) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Niveau de Langue,storytelling,"full:0.10 (p=0.359) → beginning:0.02 (p=0.853) ↓, middle:0.09 (p=0.404) ↓, end:0.07 (p=0.505) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Voix Passive,storytelling,"full:-0.00 (p=0.982) → beginning:-0.13 (p=0.224) ↓, middle:-0.02 (p=0.873) ↓, end:0.14 (p=0.203) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Concision,storytelling,"full:0.04 (p=0.743) → beginning:-0.19 (p=0.077) ↓, middle:0.10 (p=0.363) ↑, end:0.14 (p=0.184) ↑",beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Redondance,storytelling,"full:0.22 (p=0.038) → beginning:-0.05 (p=0.656) ↓, middle:0.24 (p=0.023) ↑, end:0.24 (p=0.023) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Langage Négatif,storytelling,"full:0.06 (p=0.587) → beginning:-0.02 (p=0.819) ↓, middle:0.00 (p=0.973) ↓, end:0.07 (p=0.511) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Métaphore,storytelling,"full:0.08 (p=0.465) → beginning:0.06 (p=0.560) ↓, middle:0.08 (p=0.441) ↑, end:-0.02 (p=0.879) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Discours,storytelling,"full:0.06 (p=0.558) → beginning:0.02 (p=0.886) ↓, middle:0.01 (p=0.914) ↓, end:0.12 (p=0.279) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,L'introduction,storytelling,"full:0.06 (p=0.601) → beginning:0.03 (p=0.758) ↓, middle:0.07 (p=0.524) ↑, end:0.08 (p=0.447) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,La conclusion,storytelling,"full:0.05 (p=0.673) → beginning:-0.08 (p=0.481) ↓, middle:-0.01 (p=0.950) ↓, end:0.15 (p=0.172) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Persuasivité,storytelling,"full:0.08 (p=0.450) → beginning:0.00 (p=0.987) ↓, middle:0.01 (p=0.958) ↓, end:0.15 (p=0.149) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Clarté du Langage,storytelling,"full:0.15 (p=0.151) → beginning:0.03 (p=0.797) ↓, middle:0.13 (p=0.231) ↓, end:0.18 (p=0.082) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Créativité du discours,storytelling,"full:0.11 (p=0.308) → beginning:0.13 (p=0.218) ↑, middle:-0.01 (p=0.947) ↓, end:0.13 (p=0.217) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
narrative_words,Global,storytelling,"full:-0.10 (p=0.346) → beginning:-0.21 (p=0.052) ↓, middle:-0.06 (p=0.597) ↑, end:0.02 (p=0.820) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Présentation du Sujet,storytelling,"full:0.05 (p=0.652) → beginning:-0.07 (p=0.529) ↓, middle:0.05 (p=0.664) ↓, end:0.12 (p=0.274) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Structure,storytelling,"full:-0.02 (p=0.830) → beginning:-0.10 (p=0.330) ↓, middle:0.07 (p=0.493) ↑, end:-0.02 (p=0.864) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Niveau de Langue,storytelling,"full:0.03 (p=0.794) → beginning:-0.07 (p=0.526) ↓, middle:0.04 (p=0.721) ↑, end:0.10 (p=0.372) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Voix Passive,storytelling,"full:-0.01 (p=0.892) → beginning:-0.16 (p=0.123) ↓, middle:0.02 (p=0.880) ↑, end:0.07 (p=0.492) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Concision,storytelling,"full:0.16 (p=0.126) → beginning:-0.17 (p=0.105) ↓, middle:0.27 (p=0.009) ↑, end:0.23 (p=0.031) ↑",full_vs_beginning; beginning_vs_middle; beginning_vs_end,0.05,6,,0.01667,3,beginning_vs_middle; beginning_vs_end,0.01667,3,beginning_vs_middle; beginning_vs_end,0.00833,6
comparison_count,Redondance,storytelling,"full:0.12 (p=0.248) → beginning:-0.01 (p=0.923) ↓, middle:0.13 (p=0.228) ↑, end:0.12 (p=0.274) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Langage Négatif,storytelling,"full:-0.16 (p=0.124) → beginning:-0.11 (p=0.299) ↑, middle:-0.07 (p=0.520) ↑, end:-0.18 (p=0.084) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Métaphore,storytelling,"full:-0.00 (p=0.986) → beginning:-0.12 (p=0.274) ↓, middle:0.14 (p=0.193) ↑, end:-0.06 (p=0.571) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Discours,storytelling,"full:0.13 (p=0.240) → beginning:-0.17 (p=0.115) ↓, middle:0.32 (p=0.002) ↑, end:0.13 (p=0.228) ↑",beginning_vs_middle; beginning_vs_end,0.05,6,,0.01667,3,beginning_vs_middle,0.01667,3,beginning_vs_middle,0.00833,6
comparison_count,L'introduction,storytelling,"full:0.05 (p=0.643) → beginning:-0.09 (p=0.374) ↓, middle:0.03 (p=0.802) ↓, end:0.18 (p=0.089) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,La conclusion,storytelling,"full:0.01 (p=0.901) → beginning:-0.16 (p=0.120) ↓, middle:0.17 (p=0.106) ↑, end:0.05 (p=0.615) ↑",beginning_vs_middle,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Persuasivité,storytelling,"full:0.04 (p=0.675) → beginning:-0.01 (p=0.944) ↓, middle:0.02 (p=0.848) ↓, end:0.09 (p=0.398) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Clarté du Langage,storytelling,"full:0.06 (p=0.547) → beginning:-0.10 (p=0.340) ↓, middle:0.18 (p=0.093) ↑, end:0.07 (p=0.529) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Créativité du discours,storytelling,"full:0.08 (p=0.482) → beginning:0.01 (p=0.935) ↓, middle:0.11 (p=0.295) ↑, end:0.07 (p=0.529) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
comparison_count,Global,storytelling,"full:0.03 (p=0.751) → beginning:-0.07 (p=0.491) ↓, middle:0.15 (p=0.171) ↑, end:0.03 (p=0.756) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,Présentation du Sujet,syntactic_diversity,"full:-0.09 (p=0.423) → beginning:-0.12 (p=0.242) ↓, middle:-0.03 (p=0.774) ↑, end:-0.18 (p=0.095) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,Structure,syntactic_diversity,"full:-0.18 (p=0.082) → beginning:-0.09 (p=0.389) ↑, middle:0.03 (p=0.746) ↑, end:-0.20 (p=0.058) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,Niveau de Langue,syntactic_diversity,"full:0.04 (p=0.681) → beginning:0.10 (p=0.337) ↑, middle:0.03 (p=0.778) ↓, end:0.07 (p=0.483) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,Voix Passive,syntactic_diversity,"full:0.01 (p=0.938) → beginning:0.03 (p=0.781) ↑, middle:0.04 (p=0.680) ↑, end:-0.18 (p=0.090) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,Concision,syntactic_diversity,"full:-0.05 (p=0.627) → beginning:-0.04 (p=0.707) ↑, middle:0.10 (p=0.370) ↑, end:-0.29 (p=0.006) ↓",middle_vs_end,0.05,6,,0.01667,3,middle_vs_end,0.01667,3,,0.00833,6
syntactic_diversity_mean,Redondance,syntactic_diversity,"full:-0.12 (p=0.252) → beginning:0.08 (p=0.430) ↑, middle:0.03 (p=0.765) ↑, end:-0.22 (p=0.035) ↓",beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,Langage Négatif,syntactic_diversity,"full:-0.01 (p=0.941) → beginning:-0.03 (p=0.752) ↓, middle:0.11 (p=0.313) ↑, end:0.01 (p=0.911) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,Métaphore,syntactic_diversity,"full:-0.10 (p=0.353) → beginning:-0.21 (p=0.047) ↓, middle:-0.14 (p=0.174) ↓, end:0.02 (p=0.817) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,Discours,syntactic_diversity,"full:0.18 (p=0.090) → beginning:0.29 (p=0.005) ↑, middle:0.11 (p=0.313) ↓, end:-0.07 (p=0.500) ↓",beginning_vs_end,0.05,6,,0.01667,3,beginning_vs_end,0.01667,3,,0.00833,6
syntactic_diversity_mean,L'introduction,syntactic_diversity,"full:-0.15 (p=0.147) → beginning:-0.06 (p=0.579) ↑, middle:-0.08 (p=0.461) ↑, end:-0.23 (p=0.033) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,La conclusion,syntactic_diversity,"full:-0.22 (p=0.039) → beginning:0.02 (p=0.875) ↑, middle:-0.06 (p=0.561) ↑, end:-0.22 (p=0.033) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,Persuasivité,syntactic_diversity,"full:-0.12 (p=0.246) → beginning:-0.02 (p=0.884) ↑, middle:-0.04 (p=0.715) ↑, end:-0.08 (p=0.472) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,Clarté du Langage,syntactic_diversity,"full:-0.06 (p=0.583) → beginning:0.00 (p=0.983) ↑, middle:0.20 (p=0.061) ↑, end:-0.31 (p=0.003) ↓",beginning_vs_end; middle_vs_end,0.05,6,,0.01667,3,middle_vs_end,0.01667,3,middle_vs_end,0.00833,6
syntactic_diversity_mean,Créativité du discours,syntactic_diversity,"full:-0.07 (p=0.518) → beginning:0.08 (p=0.460) ↑, middle:-0.10 (p=0.334) ↓, end:0.06 (p=0.589) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_mean,Global,syntactic_diversity,"full:-0.05 (p=0.620) → beginning:-0.08 (p=0.482) ↓, middle:-0.03 (p=0.753) ↑, end:-0.08 (p=0.447) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Présentation du Sujet,syntactic_diversity,"full:-0.06 (p=0.553) → beginning:-0.24 (p=0.020) ↓, middle:-0.22 (p=0.038) ↓, end:-0.04 (p=0.700) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Structure,syntactic_diversity,"full:-0.05 (p=0.644) → beginning:-0.23 (p=0.026) ↓, middle:-0.08 (p=0.458) ↓, end:-0.12 (p=0.271) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Niveau de Langue,syntactic_diversity,"full:-0.10 (p=0.345) → beginning:-0.12 (p=0.248) ↓, middle:-0.22 (p=0.041) ↓, end:-0.08 (p=0.463) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Voix Passive,syntactic_diversity,"full:0.01 (p=0.956) → beginning:-0.07 (p=0.510) ↓, middle:-0.16 (p=0.124) ↓, end:-0.01 (p=0.956) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Concision,syntactic_diversity,"full:-0.13 (p=0.206) → beginning:-0.22 (p=0.041) ↓, middle:-0.18 (p=0.089) ↓, end:-0.07 (p=0.514) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Redondance,syntactic_diversity,"full:-0.21 (p=0.046) → beginning:-0.15 (p=0.156) ↑, middle:-0.12 (p=0.278) ↑, end:-0.23 (p=0.030) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Langage Négatif,syntactic_diversity,"full:-0.03 (p=0.759) → beginning:0.07 (p=0.532) ↑, middle:0.05 (p=0.641) ↑, end:0.07 (p=0.520) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Métaphore,syntactic_diversity,"full:-0.22 (p=0.041) → beginning:-0.19 (p=0.067) ↑, middle:-0.12 (p=0.244) ↑, end:-0.06 (p=0.602) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Discours,syntactic_diversity,"full:0.07 (p=0.527) → beginning:-0.14 (p=0.201) ↓, middle:-0.32 (p=0.002) ↓, end:-0.15 (p=0.158) ↓",full_vs_middle,0.05,6,full_vs_middle,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,L'introduction,syntactic_diversity,"full:-0.17 (p=0.099) → beginning:-0.07 (p=0.532) ↑, middle:-0.10 (p=0.370) ↑, end:-0.16 (p=0.143) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,La conclusion,syntactic_diversity,"full:-0.06 (p=0.567) → beginning:-0.09 (p=0.411) ↓, middle:-0.07 (p=0.512) ↓, end:-0.14 (p=0.202) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Persuasivité,syntactic_diversity,"full:-0.12 (p=0.265) → beginning:-0.14 (p=0.190) ↓, middle:-0.06 (p=0.603) ↑, end:-0.20 (p=0.060) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Clarté du Langage,syntactic_diversity,"full:-0.13 (p=0.239) → beginning:-0.16 (p=0.124) ↓, middle:-0.06 (p=0.565) ↑, end:-0.17 (p=0.102) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
syntactic_diversity_error,Créativité du discours,syntactic_diversity,"full:-0.14 (p=0.176) → beginning:-0.21 (p=0.043) ↓, middle:-0.36 (p=0.000) ↓, end:0.01 (p=0.912) ↑",middle_vs_end,0.05,6,,0.01667,3,middle_vs_end,0.01667,3,,0.00833,6
syntactic_diversity_error,Global,syntactic_diversity,"full:0.04 (p=0.719) → beginning:-0.20 (p=0.065) ↓, middle:-0.02 (p=0.870) ↓, end:-0.04 (p=0.702) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Présentation du Sujet,lexical_diversity,"full:-0.23 (p=0.033) → beginning:-0.13 (p=0.239) ↑, middle:-0.11 (p=0.286) ↑, end:-0.16 (p=0.140) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Structure,lexical_diversity,"full:-0.34 (p=0.001) → beginning:-0.20 (p=0.057) ↑, middle:-0.14 (p=0.204) ↑, end:-0.29 (p=0.006) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Niveau de Langue,lexical_diversity,"full:-0.16 (p=0.137) → beginning:-0.11 (p=0.292) ↑, middle:-0.08 (p=0.456) ↑, end:-0.12 (p=0.244) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Voix Passive,lexical_diversity,"full:-0.15 (p=0.155) → beginning:-0.09 (p=0.384) ↑, middle:0.01 (p=0.938) ↑, end:-0.21 (p=0.051) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Concision,lexical_diversity,"full:-0.26 (p=0.014) → beginning:0.04 (p=0.740) ↑, middle:-0.04 (p=0.699) ↑, end:-0.32 (p=0.002) ↓",full_vs_beginning; beginning_vs_end,0.05,6,,0.01667,3,beginning_vs_end,0.01667,3,,0.00833,6
ttr,Redondance,lexical_diversity,"full:-0.28 (p=0.008) → beginning:-0.05 (p=0.629) ↑, middle:-0.10 (p=0.368) ↑, end:-0.35 (p=0.001) ↓",beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Langage Négatif,lexical_diversity,"full:0.01 (p=0.930) → beginning:-0.08 (p=0.436) ↓, middle:0.16 (p=0.135) ↑, end:0.04 (p=0.720) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Métaphore,lexical_diversity,"full:-0.23 (p=0.033) → beginning:-0.32 (p=0.002) ↓, middle:-0.07 (p=0.542) ↑, end:0.01 (p=0.928) ↑",beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Discours,lexical_diversity,"full:-0.19 (p=0.072) → beginning:-0.00 (p=0.983) ↑, middle:-0.11 (p=0.323) ↑, end:-0.16 (p=0.127) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,L'introduction,lexical_diversity,"full:-0.21 (p=0.042) → beginning:0.02 (p=0.843) ↑, middle:-0.15 (p=0.158) ↑, end:-0.26 (p=0.015) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,La conclusion,lexical_diversity,"full:-0.16 (p=0.132) → beginning:-0.10 (p=0.330) ↑, middle:-0.10 (p=0.362) ↑, end:-0.16 (p=0.121) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Persuasivité,lexical_diversity,"full:-0.24 (p=0.026) → beginning:-0.10 (p=0.351) ↑, middle:-0.18 (p=0.094) ↑, end:-0.16 (p=0.124) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Clarté du Langage,lexical_diversity,"full:-0.22 (p=0.037) → beginning:-0.10 (p=0.355) ↑, middle:0.04 (p=0.738) ↑, end:-0.31 (p=0.003) ↓",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Créativité du discours,lexical_diversity,"full:-0.21 (p=0.050) → beginning:-0.08 (p=0.427) ↑, middle:-0.16 (p=0.136) ↑, end:-0.13 (p=0.211) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
ttr,Global,lexical_diversity,"full:-0.14 (p=0.179) → beginning:-0.07 (p=0.497) ↑, middle:-0.00 (p=0.981) ↑, end:-0.10 (p=0.349) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Présentation du Sujet,lexical_diversity,"full:0.02 (p=0.888) → beginning:-0.07 (p=0.513) ↓, middle:-0.11 (p=0.306) ↓, end:-0.03 (p=0.774) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Structure,lexical_diversity,"full:0.18 (p=0.094) → beginning:-0.09 (p=0.424) ↓, middle:0.09 (p=0.385) ↓, end:0.14 (p=0.203) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Niveau de Langue,lexical_diversity,"full:0.30 (p=0.004) → beginning:0.23 (p=0.031) ↓, middle:0.23 (p=0.029) ↓, end:0.07 (p=0.509) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Voix Passive,lexical_diversity,"full:0.07 (p=0.496) → beginning:-0.00 (p=0.973) ↓, middle:0.13 (p=0.223) ↑, end:-0.06 (p=0.600) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Concision,lexical_diversity,"full:0.13 (p=0.236) → beginning:0.00 (p=0.982) ↓, middle:0.10 (p=0.353) ↓, end:0.08 (p=0.472) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Redondance,lexical_diversity,"full:0.34 (p=0.001) → beginning:0.11 (p=0.295) ↓, middle:0.29 (p=0.006) ↓, end:0.21 (p=0.043) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Langage Négatif,lexical_diversity,"full:-0.06 (p=0.576) → beginning:-0.10 (p=0.370) ↓, middle:-0.05 (p=0.635) ↑, end:-0.05 (p=0.621) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Métaphore,lexical_diversity,"full:0.08 (p=0.439) → beginning:-0.01 (p=0.898) ↓, middle:0.07 (p=0.494) ↓, end:0.01 (p=0.917) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Discours,lexical_diversity,"full:0.04 (p=0.692) → beginning:-0.03 (p=0.812) ↓, middle:0.05 (p=0.667) ↑, end:-0.07 (p=0.529) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,L'introduction,lexical_diversity,"full:0.19 (p=0.077) → beginning:0.04 (p=0.739) ↓, middle:0.10 (p=0.359) ↓, end:0.08 (p=0.435) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,La conclusion,lexical_diversity,"full:0.03 (p=0.797) → beginning:-0.05 (p=0.608) ↓, middle:-0.04 (p=0.712) ↓, end:0.03 (p=0.813) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Persuasivité,lexical_diversity,"full:0.04 (p=0.743) → beginning:-0.10 (p=0.345) ↓, middle:-0.06 (p=0.591) ↓, end:0.04 (p=0.723) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Clarté du Langage,lexical_diversity,"full:0.26 (p=0.012) → beginning:0.07 (p=0.498) ↓, middle:0.17 (p=0.113) ↓, end:0.13 (p=0.206) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Créativité du discours,lexical_diversity,"full:0.21 (p=0.050) → beginning:0.25 (p=0.017) ↑, middle:0.20 (p=0.053) ↓, end:-0.04 (p=0.699) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
mtld,Global,lexical_diversity,"full:0.04 (p=0.686) → beginning:-0.09 (p=0.417) ↓, middle:0.04 (p=0.729) ↓, end:-0.08 (p=0.473) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
